date,ticker,stock_name,source,title,summary,content,url,sentiment_score,sentiment_label
2026-06-01,2330.TW,台積電,Yahoo股市-台股動態,李珠珢熱舞被封「舞蹈界台積電」李雅英卻被罵翻,娛樂中心／邱于芳報導富邦悍將啦啦隊韓籍成員的球場應援身影，經常成為全場焦點。然而「AI女神」李珠珢日前在大巨蛋進行中場表演時，上半身穿著白色細肩帶小可愛、下半身搭配短褲登場，活力四射、清純可愛的演出獲,,https://tw.news.yahoo.com/%E6%9D%8E%E7%8F%A0%E7%8F%A2%E7%86%B1%E8%88%9E%E8%A2%AB%E5%B0%81-%E8%88%9E%E8%B9%88%E7%95%8C%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E6%9D%8E%E9%9B%85%E8%8B%B1%E5%8D%BB%E8%A2%AB%E7%BD%B5%E7%BF%BB-102958022.html,0.0,neutral
2026-06-01,2330.TW,台積電,Yahoo股市-台股動態,「熊本的台灣化」旅日10年專家談台積電率171家台企進駐「熱度愈高副作用愈大」,台積電（2330）近來員工分紅吵得沸沸揚揚，一部份人擔心海外設廠效應是否已開始影響國內員工職場。而一位駐日10年資深特派員福澤喬刋載在銀行家月刋5月號的文章《從熊本出發的半導體新地圖》，則提到台積電熊,,https://tw.stock.yahoo.com/news/%E3%80%8C%E7%86%8A%E6%9C%AC%E7%9A%84%E5%8F%B0%E7%81%A3%E5%8C%96%E3%80%8D%E6%97%85%E6%97%A510%E5%B9%B4%E5%B0%88%E5%AE%B6%E8%AB%87%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%8E%87171%E5%AE%B6%E5%8F%B0%E4%BC%81%E9%80%B2%E9%A7%90%E3%80%8C%E7%86%B1%E5%BA%A6%E6%84%88%E9%AB%98%E5%89%AF%E4%BD%9C%E7%94%A8%E6%84%88%E5%A4%A7%E3%80%8D-102819426.html,0.0,neutral
2026-06-01,2330.TW,台積電,Yahoo股市-台股動態,「攻擊我興趣怪怪的」沈伯洋坦言「我很宅」：砸數十萬課金手遊除以12個月沒多少 示範「完美月光歐印台積電」：存款不用太多,民進黨台北市長參選人沈伯洋為了選市長貸款200萬元，因為買台積電股票，存款只剩18萬。沈伯洋又自爆在手遊「課金」幾十萬元，花錢花到被太太罵，還說「這算小額的」，引發質疑。對此，沈伯洋坦言，「我很宅！」,,https://tw.news.yahoo.com/%E6%94%BB%E6%93%8A%E6%88%91%E8%88%88%E8%B6%A3%E6%80%AA%E6%80%AA%E7%9A%84-%E6%B2%88%E4%BC%AF%E6%B4%8B%E5%9D%A6%E8%A8%80-%E6%88%91%E5%BE%88%E5%AE%85-%E7%A0%B8%E6%95%B8%E5%8D%81%E8%90%AC%E8%AA%B2%E9%87%91%E6%89%8B%E9%81%8A%E9%99%A4%E4%BB%A512%E5%80%8B%E6%9C%88%E6%B2%92%E5%A4%9A%E5%B0%91-%E7%A4%BA%E7%AF%84-102634043.html,0.0,neutral
2026-06-01,2330.TW,台積電,Yahoo股市-台股動態,明天若崩盤也要死抱？外媒揭「台積電超狂防火關鍵」：我願ALL IN,財經中心／綜合報導美股近期在AI熱潮帶動下持續創高，不過隨著估值不斷攀升，市場也開始擔憂是否重演過去科技股泡沫劇本。儘管如此，美國財經媒體《Motley Fool》專欄作家戴夫．科瓦萊斯基（Dave,,https://tw.stock.yahoo.com/news/%E6%98%8E%E5%A4%A9%E8%8B%A5%E5%B4%A9%E7%9B%A4%E4%B9%9F%E8%A6%81%E6%AD%BB%E6%8A%B1-%E5%A4%96%E5%AA%92%E6%8F%AD-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B6%85%E7%8B%82%E9%98%B2%E7%81%AB%E9%97%9C%E9%8D%B5-%E6%88%91%E9%A1%98all-094140167.html,1.0,positive
2026-06-01,2330.TW,台積電,Yahoo股市-台股動態,東海緊鄰台積電登上黃仁勳演講背板 連三年直播GTC 打造中部最大AI觀測站,（觀傳媒中彰投新聞）【記者廖妙茜/台中報導】面對全球生成式AI浪潮的快速崛起，東海大學持續深化AI教育布局！今 […],,https://tw.news.yahoo.com/%E6%9D%B1%E6%B5%B7%E7%B7%8A%E9%84%B0%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%99%BB%E4%B8%8A%E9%BB%83%E4%BB%81%E5%8B%B3%E6%BC%94%E8%AC%9B%E8%83%8C%E6%9D%BF-%E9%80%A3%E4%B8%89%E5%B9%B4%E7%9B%B4%E6%92%ADgtc-%E6%89%93%E9%80%A0%E4%B8%AD%E9%83%A8%E6%9C%80%E5%A4%A7ai%E8%A7%80%E6%B8%AC%E7%AB%99-093648441.html,0.0,neutral
2026-06-01,2408.TW,南亞科,Yahoo股市-台股動態,賣房子小賺 買台積電大賺！皇翔靠這3檔飆股比本業多賺2.6億,近年房地產推案受大環境影響，但皇翔建設卻透過投資台積電、台達電與南亞科等股票，2025年大賺約9.48億元，相較去年淨利6.81億元，投資股票比本業還賺錢。皇翔1日召開股東會，董事長廖年吉因有事不克出,,https://tw.news.yahoo.com/%E8%B3%A3%E6%88%BF%E5%AD%90%E5%B0%8F%E8%B3%BA-%E8%B2%B7%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%A4%A7%E8%B3%BA-%E7%9A%87%E7%BF%94%E9%9D%A0%E9%80%993%E6%AA%94%E9%A3%86%E8%82%A1%E6%AF%94%E6%9C%AC%E6%A5%AD%E5%A4%9A%E8%B3%BA2-6%E5%84%84-114936990.html,0.0,neutral
2026-06-01,2409.TW,友達,中央社-產經證券,外資買超368億 加碼主動統一升級50達11萬張,（中央社記者潘智義台北1日電）在AI概念股領軍下，台股今天續創新高，外資買超新台幣368.02億元，買超主動統一升級50（00403A）11萬1082張居冠，群創8萬703張第2；賣超第1名則是力積電15萬8205張、友達11萬354張居次。,,https://www.cna.com.tw/news/afe/202606010305.aspx,0.5,positive
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,[Computex 2026] 鴻華先進攜聯發科技、NVIDIA策略合作！導入天璣汽車C-X1平台打造AI智慧座艙,聯發科技今日宣布與鴻海集團旗下的鴻華先進（FOXTRON）策略合作，攜手加速AI賦能智慧汽車的創新演進。在此次的全球長期合作之下，策略合作夥伴生態系之高階車種將導入整合NVIDIA先進GPU與AI技術,,https://autos.yahoo.com.tw/news/computex-2026-%E9%B4%BB%E8%8F%AF%E5%85%88%E9%80%B2%E6%94%9C%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80%E3%80%81nvidia%E7%AD%96%E7%95%A5%E5%90%88%E4%BD%9C%EF%BC%81%E5%B0%8E%E5%85%A5%E5%A4%A9%E7%92%A3%E6%B1%BD%E8%BB%8Ac-x1%E5%B9%B3%E5%8F%B0%E6%89%93%E9%80%A0ai%E6%99%BA%E6%85%A7%E5%BA%A7%E8%89%99-125225076.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,3巨頭聯手！輝達攜台積電聯發科打造N1X晶片「成交額合破1600億元」 黃仁勳盛讚：史上最驚艷,[FTNN新聞網]記者邱梓欣／綜合報導受惠美股上週五刷下新高，以及輝達執行長黃仁勳在台演講的消息激勵下，台股今（1）日開高走高，加權指數終場大漲604.97點，...,,https://tw.stock.yahoo.com/news/3%E5%B7%A8%E9%A0%AD%E8%81%AF%E6%89%8B-%E8%BC%9D%E9%81%94%E6%94%9C%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%81%AF%E7%99%BC%E7%A7%91%E6%89%93%E9%80%A0n1x%E6%99%B6%E7%89%87-%E6%88%90%E4%BA%A4%E9%A1%8D%E5%90%88%E7%A0%B41600%E5%84%84%E5%85%83-%E9%BB%83%E4%BB%81%E5%8B%B3%E7%9B%9B%E8%AE%9A-%E5%8F%B2%E4%B8%8A%E6%9C%80%E9%A9%9A%E8%89%B7-121500806.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,上市公司員工平均年薪145.6萬創高 台積電409萬排第7、聯發科463萬居前段班,證交所今（1）日公布114年度國內上市公司員工薪酬統計，全體上市公司平均員工薪資達145.6萬元，年增6.6%；若加計勞健保、退休金及其他福利支出，平均福利費用達169萬元，較去年成長6.3%，顯示企,,https://tw.news.yahoo.com/%E4%B8%8A%E5%B8%82%E5%85%AC%E5%8F%B8%E5%93%A1%E5%B7%A5%E5%B9%B3%E5%9D%87%E5%B9%B4%E8%96%AA145-6%E8%90%AC%E5%89%B5%E9%AB%98-%E5%8F%B0%E7%A9%8D%E9%9B%BB409%E8%90%AC%E5%85%83%E6%8E%92%E7%AC%AC7-%E8%81%AF%E7%99%BC%E7%A7%91463%E8%90%AC%E5%85%83%E5%B1%85%E5%89%8D%E6%AE%B5%E7%8F%AD-113357601.html,1.0,positive
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,〈COMPUTEX〉聯發科車用晶片報捷 天璣汽車座艙平台C-X1打進鴻華先進,聯發科 (2454-TW) 今 (1) 日宣布與鴻海 (2317-TW) 旗下的鴻華先進 (FOXTRON) 策略合作，攜手加速 AI 賦能智慧汽車的創新演進。在此次的全球長期合作之下，策略合作夥伴生,,https://tw.stock.yahoo.com/news/computex-%E8%81%AF%E7%99%BC%E7%A7%91%E8%BB%8A%E7%94%A8%E6%99%B6%E7%89%87%E5%A0%B1%E6%8D%B7-%E5%A4%A9%E7%92%A3%E6%B1%BD%E8%BB%8A%E5%BA%A7%E8%89%99%E5%B9%B3%E5%8F%B0c-x1%E6%89%93%E9%80%B2%E9%B4%BB%E8%8F%AF%E5%85%88%E9%80%B2-105527307.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,鴻華先進攜手聯發科技與NVIDIA 以先進AI打造智慧行車體驗,CNEWS匯流新聞網記者謝東明、李衣綸／台北報導 聯發科技今（1）日宣布，與鴻海集團旗下的鴻華先進（FOXTRON）策略合作，攜手加速AI賦能智慧汽車的創新演進。在此次的全球長期合作之下，策略合作夥伴,,https://tw.news.yahoo.com/%E9%B4%BB%E8%8F%AF%E5%85%88%E9%80%B2%E6%94%9C%E6%89%8B%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80%E8%88%87nvidia-%E4%BB%A5%E5%85%88%E9%80%B2ai%E6%89%93%E9%80%A0%E6%99%BA%E6%85%A7%E8%A1%8C%E8%BB%8A%E9%AB%94%E9%A9%97-100404501.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,黃仁勳剛發表！聯發科展區搶先直擊「N1X」 筆電真機近距離照片曝,AI PC戰火升溫。輝達執行長黃仁勳今（1）日在台北流行音樂中心舉行GTC Taipei 2026主題演講，正式揭曉與聯發科共同開發的新一代晶片「N1X」，並同步發表RTX Spark平台與全新AI,,https://tw.stock.yahoo.com/news/%E9%BB%83%E4%BB%81%E5%8B%B3%E5%89%9B%E7%99%BC%E8%A1%A8-%E8%81%AF%E7%99%BC%E7%A7%91%E5%B1%95%E5%8D%80%E6%90%B6%E5%85%88%E7%9B%B4%E6%93%8A-n1x-%E7%AD%86%E9%9B%BB%E7%9C%9F%E6%A9%9F%E8%BF%91%E8%B7%9D%E9%9B%A2%E7%85%A7%E7%89%87%E6%9B%9D-094757764.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,聯發科Computex端AI大菜！攜手輝達秀肌肉 展覽5大亮點搶先看,IC設計龍頭聯發科（2454）今年以「AI Without Limits」為主題參展Computex 2026，展出從邊緣端到雲端的完整AI布局。《Yahoo股市》整理此次展會五大亮點，不僅攜手輝達（,,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91computex%E7%AB%AFai%E5%A4%A7%E8%8F%9C%EF%BC%81%E6%94%9C%E6%89%8B%E8%BC%9D%E9%81%94%E7%A7%80%E8%82%8C%E8%82%89-%E5%B1%95%E8%A6%BD5%E5%A4%A7%E4%BA%AE%E9%BB%9E%E6%90%B6%E5%85%88%E7%9C%8B-094521525.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,重磅！NVIDIA、聯發科齊手搶 PC 搶市佔 高通回應了,【緯來新聞網】NVIDIA 今（1）日在 2026 COMPUTEX 開展前一天，正式宣布進軍 PC,,https://tw.news.yahoo.com/%E9%87%8D%E7%A3%85-nvidia-%E8%81%AF%E7%99%BC%E7%A7%91%E9%BD%8A%E6%89%8B%E6%90%B6-pc-%E6%90%B6%E5%B8%82%E4%BD%94-093900731.html,0.0,neutral
2026-06-01,2454.TW,聯發科,Yahoo股市-台股動態,AI PC真的來了！黃仁勳亮相「RTX Spark」 攜手聯發科重塑PC產業：AI代理將進駐每台電腦,輝達（NVIDIA）創辦人暨執行長黃仁勳今（1）日在GTC Taiwan主題演講中宣布，NVIDIA將與微軟（Microsoft）共同重塑PC，並推出RTX Spark新平台，讓AI代理進入個人電腦。,,https://tw.news.yahoo.com/ai-pc%E7%9C%9F%E7%9A%84%E4%BE%86%E4%BA%86-%E9%BB%83%E4%BB%81%E5%8B%B3%E4%BA%AE%E7%9B%B8-rtx-spark-093239782.html,0.0,neutral
2026-06-01,2468.TW,華經,Yahoo股市-台股動態,AI帶動PMI連八擴 台股衝四萬五過熱？連賢明示警「修正比預期快」,AI產業帶動，景氣持續暢旺！中華經濟研究院今（6/1）日發布5月製造業採購經理人指數（PMI）來到61.4%，上揚1.1個百分點，連續8個月擴張，續創2021年9月以來最快擴張速度。只是AI也帶動台股,,https://tw.news.yahoo.com/ai%E5%B8%B6%E5%8B%95pmi%E9%80%A3%E5%85%AB%E6%93%B4-%E5%8F%B0%E8%82%A1%E8%A1%9D%E5%9B%9B%E8%90%AC%E4%BA%94%E9%81%8E%E7%86%B1-%E9%80%A3%E8%B3%A2%E6%98%8E%E7%A4%BA%E8%AD%A6-%E4%BF%AE%E6%AD%A3%E6%AF%94%E9%A0%90%E6%9C%9F%E5%BF%AB-104659953.html,0.0,neutral
2026-06-01,2504.TW,國產,中央社-產經證券,南澳海蝕洞意外頻傳 國產署：已公告禁止違法營利,（中央社記者呂晏慈台北1日電）宜蘭縣南澳鄉神秘沙灘海蝕洞遊客意外頻傳，針對媒體報導，宜蘭縣府建議設立告示牌，並予以相應處罰，財政部國產署今天說明，民國111年已設立告示牌，禁止沙灘車違法營利，若違規應由各目的事業主管機關依法處理。,,https://www.cna.com.tw/news/afe/202606010297.aspx,0.0,neutral
2026-06-01,2545.TW,皇翔,Yahoo股市-台股動態,賣房子小賺 買台積電大賺！皇翔靠這3檔飆股比本業多賺2.6億,近年房地產推案受大環境影響，但皇翔建設卻透過投資台積電、台達電與南亞科等股票，2025年大賺約9.48億元，相較去年淨利6.81億元，投資股票比本業還賺錢。皇翔1日召開股東會，董事長廖年吉因有事不克出,,https://tw.news.yahoo.com/%E8%B3%A3%E6%88%BF%E5%AD%90%E5%B0%8F%E8%B3%BA-%E8%B2%B7%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%A4%A7%E8%B3%BA-%E7%9A%87%E7%BF%94%E9%9D%A0%E9%80%993%E6%AA%94%E9%A3%86%E8%82%A1%E6%AF%94%E6%9C%AC%E6%A5%AD%E5%A4%9A%E8%B3%BA2-6%E5%84%84-114936990.html,0.0,neutral
2026-06-01,2609.TW,陽明,Yahoo股市-最新新聞,【2025上市最薪酸】5家員工平均薪資「少領破百萬元」！ 陽明也入列衰退前十大,證交所今（1）日公布最新上市公司員工平均薪資，除了低薪企業受到關注外，原本領高薪、去年卻面臨「薪酬大洗牌」的企業也備受市場矚目。在這次的統計中，總共有 5 家企業的員工平均薪資，比前一年足足大減了超過,,https://tw.stock.yahoo.com/news/%E3%80%902025%E4%B8%8A%E5%B8%82%E6%9C%80%E8%96%AA%E9%85%B8%E3%80%915%E5%AE%B6%E5%93%A1%E5%B7%A5%E5%B9%B3%E5%9D%87%E8%96%AA%E8%B3%87%E3%80%8C%E5%B0%91%E9%A0%98%E7%A0%B4%E7%99%BE%E8%90%AC%E5%85%83%E3%80%8D%EF%BC%81-%E9%99%BD%E6%98%8E%E4%B9%9F%E5%85%A5%E5%88%97%E8%A1%B0%E9%80%80%E5%89%8D%E5%8D%81%E5%A4%A7-144215307.html,-1.0,negative
2026-06-01,2889.TW,國票金,Yahoo股市-最新新聞,國票證券遭檢調搜索 業者發重訊證實了：全力配合調查,即時中心／徐子為報導國票金控（2889）旗下國票綜合證券，今（1）日晚間發布重大訊息公告，證實臺灣新北地方檢察署今天至該公司搜索，公司已全力配合檢調單位調查。,,https://tw.stock.yahoo.com/news/%E5%9C%8B%E7%A5%A8%E8%AD%89%E5%88%B8%E9%81%AD%E6%AA%A2%E8%AA%BF%E6%90%9C%E7%B4%A2-%E6%A5%AD%E8%80%85%E7%99%BC%E9%87%8D%E8%A8%8A%E8%AD%89%E5%AF%A6%E4%BA%86-%E5%85%A8%E5%8A%9B%E9%85%8D%E5%90%88%E8%AA%BF%E6%9F%A5-132357877.html,0.0,neutral
2026-06-01,3481.TW,群創,中央社-產經證券,外資買超368億 加碼主動統一升級50達11萬張,（中央社記者潘智義台北1日電）在AI概念股領軍下，台股今天續創新高，外資買超新台幣368.02億元，買超主動統一升級50（00403A）11萬1082張居冠，群創8萬703張第2；賣超第1名則是力積電15萬8205張、友達11萬354張居次。,,https://www.cna.com.tw/news/afe/202606010305.aspx,0.5,positive
2026-06-01,3711.TW,日月光投控,Yahoo股市-台股動態,台積電才排第七！上市員工薪資榜 日月光人均628萬元奪冠,證交所今（1）日公布114年度本國上市公司員工薪酬統計，員工平均薪資費用第一名不是台積電（2330），而是日月光投控（3711），每人平均628.2萬元，奪冠，護國神山僅排第七。,,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%89%8D%E6%8E%92%E7%AC%AC%E4%B8%83%EF%BC%81%E4%B8%8A%E5%B8%82%E5%93%A1%E5%B7%A5%E8%96%AA%E8%B3%87%E6%A6%9C-%E6%97%A5%E6%9C%88%E5%85%89%E4%BA%BA%E5%9D%87628%E8%90%AC%E5%85%83%E5%A5%AA%E5%86%A0-123611787.html,0.0,neutral
2026-06-01,3711.TW,日月光投控,Yahoo股市-最新新聞,AI爆發助攻！上市公司平均薪資145萬、6成有加薪 日月光投控628萬奪冠,台股多頭行情大爆發，臺灣證券交易所今 (1) 日公布 2025 年度本國上市公司全體員工薪酬，受惠於全球 AI 市場需求呈爆發性增長，以及台灣科技產業的領先技術優勢，去年本國上市公司全體員工平均福利費,,https://tw.stock.yahoo.com/news/ai%E7%88%86%E7%99%BC%E5%8A%A9%E6%94%BB-%E4%B8%8A%E5%B8%82%E5%85%AC%E5%8F%B8%E5%B9%B3%E5%9D%87%E8%96%AA%E8%B3%87145%E8%90%AC-6%E6%88%90%E6%9C%89%E5%8A%A0%E8%96%AA-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7628%E8%90%AC%E5%A5%AA%E5%86%A0-125333840.html,0.0,neutral
2026-06-01,4958.TW,臻鼎-KY,中央社-產經證券,臻鼎加入輝達MGX生態系 加速布局AI運算,（中央社記者江明晏台北1日電）全球PCB廠臻鼎-KY今天宣布加入NVIDIA MGX生態系，攜手發展次世代加速運算基礎設施，展現臻鼎高階PCB技術能力，也逐步深化在全球AI運算供應鏈中的關鍵角色。,,https://www.cna.com.tw/news/afe/202606010289.aspx,0.0,neutral
2026-06-01,5274.TWO,信驊,中央社-產經證券,上櫃員工年薪排行出爐 股王信驊593萬元居冠,（中央社記者何秀玲台北1日電）櫃買中心公布2025年上櫃公司員工薪酬統計，平均員工薪資費用前5名依序為股王信驊、斐成、鈊象、全心投控及原相。,,https://www.cna.com.tw/news/afe/202606010316.aspx,0.0,neutral
2026-06-01,MARKET,市場,Yahoo股市-台股動態,黃仁勳演講不敵美伊局勢?美股四大指數黑一片 微軟輝達逆勢上漲、台股ADR也勁揚,[FTNN新聞網]記者王凱暄／綜合報導美伊局勢仍詭譎，在雙方都稱談判即將談成之際，仍有零星戰火發生，據傳伊朗方又因以色列持續對黎巴嫩採取軍事行動而不滿，...,,https://tw.stock.yahoo.com/news/%E9%BB%83%E4%BB%81%E5%8B%B3%E6%BC%94%E8%AC%9B%E4%B8%8D%E6%95%B5%E7%BE%8E%E4%BC%8A%E5%B1%80%E5%8B%A2-%E7%BE%8E%E8%82%A1%E5%9B%9B%E5%A4%A7%E6%8C%87%E6%95%B8%E9%BB%91-%E7%89%87-%E5%BE%AE%E8%BB%9F%E8%BC%9D%E9%81%94%E9%80%86%E5%8B%A2%E4%B8%8A%E6%BC%B2-%E5%8F%B0%E8%82%A1adr%E4%B9%9F%E5%8B%81%E6%8F%9A-142200377.html,0.0,neutral
2026-06-01,MARKET,市場,Yahoo股市-台股動態,台股衝破4萬5創新高 貿協黃志芳：台灣領銜全球產業轉型,COMPUTEX年度科技盛事本週登場助勢下，台股今（1日）衝破4萬5，創歷史新高。COMPUTEX主辦方外貿協會董事長黃志芳表示，台灣領銜著全球產業轉型，COMPUTEX是台灣硬體製造韌性與全球軟體生,,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E8%A1%9D%E7%A0%B44%E8%90%AC5%E5%89%B5%E6%96%B0%E9%AB%98-%E8%B2%BF%E5%8D%94%E9%BB%83%E5%BF%97%E8%8A%B3-%E5%8F%B0%E7%81%A3%E9%A0%98%E9%8A%9C%E5%85%A8%E7%90%83%E7%94%A2%E6%A5%AD%E8%BD%89%E5%9E%8B-140040512.html,1.0,positive
2026-06-01,MARKET,市場,Yahoo股市-台股動態,台股攻頂後隱憂浮現？ 防禦型資產受矚 短債ETF 00988B配息出爐,近期台股市場表現強勁，屢創新高，然而在投資人享受資產增值的同時，對於市場是否過熱、未來是否面臨回檔或泡沫化的隱 […],,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%94%BB%E9%A0%82%E5%BE%8C%E9%9A%B1%E6%86%82%E6%B5%AE%E7%8F%BE-%E9%98%B2%E7%A6%A6%E5%9E%8B%E8%B3%87%E7%94%A2%E5%8F%97%E7%9F%9A-%E7%9F%AD%E5%82%B5etf-00988b%E9%85%8D%E6%81%AF%E5%87%BA%E7%88%90-134906828.html,1.0,positive
2026-06-01,MARKET,市場,Yahoo股市-台股動態,黃仁勳發威台股狂噴！胡采蘋見「這1檔」意外漲停傻了,財經中心／周孟漢報導輝達（NVIDIA）共同創辦人暨執行長黃仁勳在今（1）日的「GTC Taipei 2026大會」發表主題演講，不僅揭開最新技術，還大秀最新 AIPC ，市場隨即掀起「仁來瘋」，不僅,,https://tw.stock.yahoo.com/news/%E9%BB%83%E4%BB%81%E5%8B%B3%E7%99%BC%E5%A8%81%E5%8F%B0%E8%82%A1%E7%8B%82%E5%99%B4-%E8%83%A1%E9%87%87%E8%98%8B%E8%A6%8B-%E9%80%991%E6%AA%94-%E6%84%8F%E5%A4%96%E6%BC%B2%E5%81%9C%E5%82%BB%E4%BA%86-130120782.html,1.0,positive
2026-06-01,MARKET,市場,Yahoo股市-台股動態,AI、PC族群領軍 台股站穩4萬5大關,記者陳建興∕台北報導 ＡＩ族群升溫，ＰＣ類股表現強勢，台股一日開高走高，盤中漲近一千…,,https://tw.news.yahoo.com/ai-pc%E6%97%8F%E7%BE%A4%E9%A0%98%E8%BB%8D-%E5%8F%B0%E8%82%A1%E7%AB%99%E7%A9%A94%E8%90%AC5%E5%A4%A7%E9%97%9C-125116136.html,0.0,neutral
2026-06-01,MARKET,市場,Yahoo股市-台股動態,台股5月日均量飆破1.3兆 立院拍板財政部稅入增列6千億,記者陳建興∕台北報導 立委指出，股市交易熱絡，五月每日平均交易金額已達一點三兆元，證…,,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A15%E6%9C%88%E6%97%A5%E5%9D%87%E9%87%8F%E9%A3%86%E7%A0%B41-3%E5%85%86-%E7%AB%8B%E9%99%A2%E6%8B%8D%E6%9D%BF%E8%B2%A1%E6%94%BF%E9%83%A8%E7%A8%85%E5%85%A5%E5%A2%9E%E5%88%976%E5%8D%83%E5%84%84-125023882.html,0.0,neutral
2026-06-01,MARKET,市場,Yahoo股市-台股動態,沒買台股少賺幾千萬？他崩潰「都在養有錢人」網掀論戰,財經中心／周孟漢報導近年來台股市場表現亮眼，屢屢刷新歷史新高，這波「全民皆股」的瘋狗浪也讓不少沒開戶的民眾產生嚴重的財富焦慮。近日一名網友在 Dcard 發文感嘆，認為那些至今完全沒有買股票的人，整個,,https://tw.stock.yahoo.com/news/%E6%B2%92%E8%B2%B7%E5%8F%B0%E8%82%A1%E5%B0%91%E8%B3%BA%E5%B9%BE%E5%8D%83%E8%90%AC-%E4%BB%96%E5%B4%A9%E6%BD%B0-%E9%83%BD%E5%9C%A8%E9%A4%8A%E6%9C%89%E9%8C%A2%E4%BA%BA-%E7%B6%B2%E6%8E%80%E8%AB%96%E6%88%B0-122145619.html,0.0,neutral
2026-06-01,MARKET,市場,Yahoo股市-台股動態,台股站上45000點 中經院：留意修正風險,（中央社記者潘姿羽台北2026年06月1日電）AI題材大爆發，台股多頭氣勢如虹，突破45000點關卡。外界關注台股是否過熱，中經院院長連賢明表示，金融市場是否過熱算是常態問題，目前難以判斷，但須留意過,,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%AB%99%E4%B8%8A45000%E9%BB%9E-%E4%B8%AD%E7%B6%93%E9%99%A2-%E7%95%99%E6%84%8F%E4%BF%AE%E6%AD%A3%E9%A2%A8%E9%9A%AA-121513055.html,1.0,positive
2026-06-01,MARKET,市場,Yahoo股市-台股動態,台股衝上4萬5創高還能繼續追？狄驤自曝「已賣3成持股」：過熱指標全數亮燈,輝達執行長黃仁勳今（1）日在GTC Taipei主題演講中公布AI PC消息，激勵市場投資信心，台股迎重大利多，早盤勁揚逾千點，首度站上45000點大關，最終收在45337點，創下歷史紀錄。對此，財經,,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E8%A1%9D%E4%B8%8A4%E8%90%AC5%E5%89%B5%E9%AB%98%E9%82%84%E8%83%BD%E7%B9%BC%E7%BA%8C%E8%BF%BD-%E7%8B%84%E9%A9%A4%E8%87%AA%E6%9B%9D-%E5%B7%B2%E8%B3%A33%E6%88%90%E6%8C%81%E8%82%A1-%E9%81%8E%E7%86%B1%E6%8C%87%E6%A8%99%E5%85%A8%E6%95%B8%E4%BA%AE%E7%87%88-114859698.html,1.0,positive
2026-06-01,MARKET,市場,Yahoo股市-台股動態,慶祝台股破4萬點！ 羅明才今送400份雞排珍奶太陽餅,社會中心／綜合報導台股今年屢創新高，為了慶祝台股破4萬點，國民黨立委羅明才今天（6/1）中午在立法院，免費發放吃400份雞排、珍奶和太陽餅。有人最早7點就來現場排隊，還沒到11點就已經排了長長人龍。羅,,https://tw.news.yahoo.com/%E6%85%B6%E7%A5%9D%E5%8F%B0%E8%82%A1%E7%A0%B44%E8%90%AC%E9%BB%9E-%E7%BE%85%E6%98%8E%E6%89%8D%E4%BB%8A%E9%80%81400%E4%BB%BD%E9%9B%9E%E6%8E%92%E7%8F%8D%E5%A5%B6%E5%A4%AA%E9%99%BD%E9%A4%85-114503001.html,1.0,positive
